Dungarpur	28	493	238431	737147	47706
Dundigal	31	300	176080	784146	13465
Dunetha	7	728	204294	728510	12470
Dungamal	25	521	196803	851821	6271
Dungarpur	10	165	212878	717556	6105
Dungarpur	10	181	214454	704938	5039
Dunai	33	523	278918	779523	2021
Duna	34	530	295360	795907	41
Dun	12	514	306937	771619	0
Dun	33	522	271142	817237	0
Dun	33	522	270104	816822	0
Dun	12	267	316864	767759	0
Dun	10	125	225242	740180	0
Duna	12	348	324553	759417	0
Duna Khera	33	654	264736	811842	0
Dunagiri	34	179	305998	798700	0
Dunahi	4	510	256394	861904	0
Dunahigarh	4	510	256508	861732	0
Dunai	19	443	218827	784818	0
Dunai	33	196	252260	828008	0
Dunai Singh	33	688	260076	820107	0
Dunaitia	33	174	276119	778036	0
Dunaiya	33	584	256383	820029	0
Dunaiya	4	117	246215	852418	0
Dunaiya Pande	33	196	251541	826393	0
Dunaiyatola	4	117	246274	852464	0
Dunan Gali	13	359	331520	751300	0
Dunang Dogri	12	83	316522	782676	0
Dunao	33	661	273993	793929	0
Dunao	19	502	236667	795553	0
Dunapurwa	33	282	278967	813317	0
Dunar	34	413	295662	798681	0
Dunara	33	417	254575	787025	0
Dunauli Jalalpur	33	698	259450	810888	0
Dunauti	33	31	266492	814197	0
Dunawa	19	443	218654	784932	0
Dunbari	4	535	264926	863816	0
Duncanganj	33	516	260109	839820	0
Dund	33	31	267568	812429	0
Dund	17	-1	336664	758307	0
Dund	12	267	320244	768072	0
Dund Kharak	34	530	292438	798188	0
Dunda	19	568	227345	784175	0
Dunda	34	481	304570	782443	0
Dunda	28	321	247041	763315	0
Dunda	6	299	211905	816597	0
Dunda	19	325	227542	792196	0
Dunda	19	502	235952	797179	0
Dunda	19	354	226683	799871	0
Dunda	19	576	231671	802611	0
Dunda	19	461	225244	802334	0
Dunda	20	168	211998	801511	0
Dunda Ama	25	572	204300	825603	0
Dunda Dhand	12	348	323495	761386	0
Dunda ki Bari	28	428	261040	745256	0
Dunda Purwa	33	659	271897	798634	0
Dunda Range	34	89	307083	783485	0
Dunda Seoni	19	325	221109	789796	0
Dundabagh	33	622	282806	785122	0
Dundadeh	19	326	231281	781572	0
Dundadih	14	498	235696	858935	0
Dundaha	19	497	243936	813204	0
Dundahera	33	697	286336	774399	0
Dundaheri	11	606	285135	770785	0
Dundaheri	19	16	239475	765545	0
Dundahi	33	522	271825	817320	0
Dundahih	19	461	226186	808323	0
Dundakhera	19	462	247115	789773	0
Dundakheri	33	553	293400	783980	0
Dundal	11	524	277913	771105	0
Dundalgaon	34	589	301382	787931	0
Dundalkhera	19	354	221884	798336	0
Dundalmane	15	59	146271	746022	0
Dundamai	33	661	276221	792830	0
Dundan	12	267	312823	772997	0
Dundanahalli	15	93	127196	770574	0
Dundankop	15	77	158576	749313	0
Dundapahari	14	633	246837	876100	0
Dundapipal	34	617	288979	794453	0
Dundapur	33	522	272084	821963	0
Dundapura	28	429	264089	770619	0
Dundapura	19	465	261385	779245	0
Dundapura	19	465	261319	779303	0
Dundar Abupur	33	523	280695	784352	0
Dundara	28	331	258854	727996	0
Dundarhi	33	27	257301	839563	0
Dundaria	14	310	230593	845413	0
Dundaseoni	19	354	220871	795674	0
Dundaseoni	19	325	216634	790818	0
Dundaseoni	19	354	222774	798216	0
Dundaseoni	19	142	217293	803248	0
Dundasivni	19	354	219149	796403	0
Dundathora	19	462	246216	790363	0
Dundauli	33	645	264702	798107	0
Dundauli	33	619	249634	807988	0
Dundauli	33	619	253829	811001	0
Dundawala	33	531	290607	790655	0
Dunde	14	541	235312	855022	0
Dunde Misr	33	522	269707	824766	0
Dundek	34	589	298719	786187	0
Dundelmal	25	273	197832	830214	0
Dundenagar	33	116	280513	790537	0
Dundepur	33	645	262320	797255	0
Dundera	6	642	208716	812155	0
Dundera	6	275	211534	813912	0
Dundera	19	142	217323	806155	0
Dundera	6	455	211194	808351	0
Dundera	6	620	205972	808322	0
Dundgarh	33	654	265355	811520	0
Dundgarh Purwa	33	654	265341	811500	0
Dundha	33	661	275092	795331	0
Dundhaon	33	522	271639	821689	0
Dundhe	20	54	206410	743493	0
