Pat Lodatoli	14	310	233814	842883	0
Patla	11	466	289203	771395	0
Patla	33	697	288866	775010	0
Patla	33	564	260564	836378	0
Patla	15	55	130912	749742	0
Patla	4	510	257070	860703	0
Patla	15	652	127222	757238	0
Patla	25	277	207277	852336	0
Patlabota	35	432	224047	888528	0
Patlachinti	15	66	158432	758998	0
Patlapur	4	581	256781	849941	0
Patlapur	4	581	256960	850235	0
Patlari	13	477	326522	755785	0
Patlasu	34	89	309814	778423	0
Patlauda	19	303	231110	753066	0
Patlaudia	19	129	226194	749927	0
Patlauni	33	174	273811	778694	0
Patlavda	19	309	234178	766421	0
Patlavidu	1	10	163900	794437	0
Patleshwar	19	324	242774	774517	0
Patlhari	13	359	326903	754209	0
Patli	13	690	326090	749462	0
Patli	34	589	299644	786636	0
Patli	11	606	284163	768597	0
Patli	13	485	333820	744974	0
Patli	12	267	312992	770233	0
Patli	27	545	308245	748682	0
Patli	28	360	299566	741522	0
Patli	19	446	221435	769379	0
Patli	19	638	251134	802029	0
Patli	19	335	230695	747005	0
Patli	12	460	310669	772302	0
Patli	34	530	294703	792675	0
Patli	34	530	294325	794833	0
Patli	34	692	298697	796152	0
Patli	13	485	331680	741479	0
Patli Dabar	11	563	295202	752800	0
Patli Khas	34	533	291484	800198	0
Patli Khurd	11	722	281710	772974	0
Patlia	28	463	278535	765987	0
Patlia	10	133	241923	727596	0
Patlia	34	530	293871	793246	0
Patlia	34	530	293763	793167	0
Patliguda	6	80	188965	811550	0
Patlikhera	28	321	242970	764309	0
Patlikuhl	12	653	321122	771421	0
Patlio	28	321	242877	763940	0
Patlion	34	589	298454	789177	0
Patlipara	25	372	207719	840219	0
Patlisar Bara	28	519	282669	743696	0
Patlisar Chhota	28	519	282855	743716	0
Patlisar Purohitan	28	519	282686	743730	0
Patliya	28	321	243465	765105	0
Patliya Gujran	28	321	243572	763170	0
Patliyas	28	298	252495	747036	0
Patliyas	28	298	252522	747457	0
Patlo	14	740	233209	847028	0
Patlochia	4	581	255973	848224	0
Patloda	19	311	230541	760724	0
Patlog	12	267	312544	771428	0
Patlohara	14	442	250569	875890	0
Patlokhar	33	431	301398	776919	0
Patlokhari	19	322	264360	787660	0
Patloki	33	196	250232	823810	0
Patloki	33	196	250275	823752	0
Patloma	25	273	196918	833673	0
Patlon	19	503	229082	788016	0
Patlon	19	325	218674	791920	0
Patlon	19	354	226313	795090	0
Patloni	19	502	235771	795577	0
Patlontola	19	354	226355	795058	0
Patlopalli	31	386	179185	783450	0
Patlu	15	603	126793	771832	0
Patluka	4	394	248380	840776	0
Patlukia	33	196	251809	826369	0
Patlukia	33	196	251485	828340	0
Patlupalem	1	45	140881	801197	0
Patlur	31	203	175854	777930	0
Patlur	30	204	115805	776355	0
Patlya	28	487	249283	766587	0
Patlya	34	413	295631	795596	0
