Narwana	11	353	295990	761193	62090
Narwar	19	420	256439	779129	19385
Narwa	28	331	264049	729358	0
Narwa	31	58	182567	779689	0
Narwa	33	479	256551	830838	0
Narwa	20	390	208950	798949	0
Narwa	19	313	242578	809166	0
Narwa	20	168	213141	804592	0
Narwa	33	312	277633	804604	0
Narwa Nagla	33	661	275089	795295	0
Narwa Pitambarpur	33	532	264081	830327	0
Narwa Purwa	33	659	271701	801889	0
Narwadi	20	151	190033	765607	0
Narwagi	12	267	316741	771921	0
Narwaipet	31	90	189996	795870	0
Narwajan	13	35	336073	757028	0
Narwakhera	19	354	222697	797456	0
Narwal	33	450	262394	804336	0
Narwal	13	559	326885	748488	0
Narwal	13	690	326547	749325	0
Narwal	13	559	327162	748933	0
Narwal	11	614	295962	764653	0
Narwal	19	635	227693	758489	0
Narwal	33	688	260513	816011	0
Narwal	4	602	255951	879540	0
Narwalhansi	33	174	275680	777846	0
Narwali	13	485	331778	743028	0
Narwali	19	335	226104	746649	0
Narwali	19	129	225138	747753	0
Narwan	19	338	243787	790794	0
Narwan	19	338	243734	790855	0
Narwan	19	338	243692	790804	0
Narwan	27	468	319190	752023	0
Narwan	4	581	253732	849148	0
Narwan	4	520	259432	844781	0
Narwan	4	581	254581	852597	0
Narwani	19	420	258761	776994	0
Narwani	19	338	238575	788394	0
Narwanjpar	19	142	217565	799522	0
Narwanjpartola	19	142	217657	799656	0
Narwanjtola	19	142	217476	799634	0
Narwapur	33	532	263972	825757	0
Narwapura	33	33	259848	827095	0
Narwar	28	428	266098	746912	0
Narwar	19	326	233028	779666	0
Narwar	19	303	230726	759152	0
Narwar	11	565	306795	770620	0
Narwar	33	27	258046	835490	0
Narwar	4	394	252757	839186	0
Narwar	19	610	241050	811962	0
Narwar	33	584	251856	822023	0
Narwar	19	313	242342	809207	0
Narwar	19	336	235584	805854	0
Narwar	19	336	235463	806946	0
Narwar	19	336	233576	808398	0
Narwar	12	348	328678	761316	0
Narwar	19	334	237482	760101	0
Narwar	4	675	262535	848307	0
Narwar Dehra	4	394	252819	839019	0
Narwara	4	657	263626	853030	0
Narwara	19	503	230287	788168	0
Narwara	19	503	230479	795750	0
Narwara	19	-1	251128	793695	0
Narwara Arjan	33	522	271954	819587	0
Narwari	33	523	280032	775612	0
Narwari	33	688	259739	824024	0
Narwari	20	616	196157	773831	0
Narwari	33	575	261931	825594	0
Narwari	33	33	260622	825982	0
Narwari	33	479	261366	826728	0
Narwari	12	348	323500	760638	0
Narwari	12	39	318999	762461	0
Narwaritola	19	142	223300	803112	0
Narwas	28	463	280710	767010	0
Narwasi	28	519	287403	753938	0
Narwatwadi	20	156	187946	768420	0
Narwatwadi	20	151	188562	768940	0
Narwatwadi	20	138	189318	770159	0
Narwe	33	479	259114	828982	0
Narwel	20	49	209667	762335	0
