Eruvadi	30	186	84439	776044	18067
Eruvatti	16	256	118062	755302	16905
Erumaippatti	30	223	111467	782900	12085
Erumapalaiyam	30	51	116324	781695	10220
Erua	14	673	239799	843200	0
Erud	14	541	236161	851710	0
Erud	14	678	237722	847163	0
Erudikavundanpatti	30	260	105778	784246	0
Erudikkampatti	30	427	107054	782009	0
Eruduguttahalli	30	109	123104	780252	0
Erudukottai	30	215	124557	778315	0
Eruduppatti	30	193	105312	785856	0
Erugampatti	30	109	120368	784412	0
Erugampatti	30	376	117511	786739	0
Eruganhalli	30	204	116953	769349	0
Erukalacheruvu	1	228	155452	777717	0
Erukamalaikambe	30	114	112995	768442	0
Erukangaripalli	1	45	134544	791347	0
Erukanthoti	30	158	129768	793344	0
Erukavada	1	219	178647	828346	0
Erukkalampalaiyam	30	227	107544	773370	0
Erukkalampottalkudi	30	5	96555	789118	0
Erukkalangattupalaiyam	30	227	111841	774628	0
Erukkalangattupudur	30	227	110287	775297	0
Erukkalangattuvalasu	30	227	110228	776916	0
Erukkalapatti	30	186	85699	775887	0
Erukkamanippatti	30	193	105101	786965	0
Erukkambattu	30	184	130911	792636	0
Erukkampattu	30	376	118749	787460	0
Erukkancheri	30	199	131256	802531	0
Erukkandurai	30	186	81890	776487	0
Erukkankattuppadugai	30	175	113308	796957	0
Erukkankuppam	30	175	115446	792690	0
Erukkattancheri	30	198	110395	798331	0
Erukkattur	30	257	107413	795612	0
Erukkilainattam	30	264	100150	781716	0
Erukkilaivellur	30	436	97898	781654	0
Erukkur	30	198	112799	797190	0
Erukkuvay	30	220	133527	800442	0
Erukonda	1	176	180536	835670	0
Erukopadu	1	103	170355	805472	0
Erukunayudupalem	1	219	177602	831069	0
Erulanpatti	30	5	93417	784297	0
Eruluvadcham	1	207	133659	793528	0
Erumad	30	114	115681	762608	0
Erumaikadai	30	109	118764	785304	0
Erumaikkaranpalaiyam	30	227	112476	774579	0
Erumaikkulam	30	5	95266	784491	0
Erumaikkulam	30	118	97043	782118	0
Erumaikkulam	30	5	92545	784085	0
Erumaikulam	30	186	83246	778561	0
Erumaipatti	30	5	94021	785718	0
Erumaipatti	30	51	119154	780087	0
Erumaippadugai	30	257	108014	793867	0
Erumaippatti	30	51	115606	779167	0
Erumaippatti	30	436	100820	784734	0
Erumaippatti	30	5	95280	788780	0
Erumaippatti	30	260	112649	786287	0
Erumaivetti	30	192	126103	795791	0
Erumaivettippalaiyam	30	220	132397	801178	0
Erumajkkaranpalaiyam	30	204	114317	772788	0
Erumakkuzhi	16	234	91710	766443	0
Erumalainayakkanpatti	30	189	101264	776336	0
Erumalnayakkanhalli	30	109	122401	781456	0
Erumampatti	30	109	120955	779814	0
Erumampatti	30	215	124061	782916	0
Erumamunda	16	148	113648	762214	0
Erumanantangal	30	197	119462	795165	0
Erumanayakkanpalaiyam	30	427	107776	777909	0
Erumanayakkanpatti	30	223	110885	780946	0
Erumanur	30	175	115444	792922	0
Erumappatta	16	148	107919	760170	0
Erumatala	16	173	100900	763667	0
Erumbukad	30	435	81513	773945	0
Erumbur	30	192	125381	795307	0
Erumbur	30	175	114642	795215	0
Erumbur	30	51	118166	786839	0
Erumelikara	16	173	100230	764147	0
Erumely	16	261	94836	768454	0
Erumenahalli	30	109	122934	781121	0
Erumiyampatti	30	109	119758	784402	0
Erumpatti	30	223	115487	783813	0
Erumpundi	30	192	123239	792208	0
Erumuttanhalli	30	215	123470	776895	0
Erupalli	31	557	183443	794716	0
Eruppa	16	253	107726	762999	0
Eruppalli	30	109	121221	779893	0
Eruppatti	30	192	126957	796941	0
Eruppukkurichchi	30	175	115453	793884	0
Erur	20	110	199958	791911	0
Erur	4	117	246892	847564	0
Erur	16	528	89338	769420	0
Eruru	15	66	154933	765085	0
Eruru	1	45	141667	800500	0
Eruru	1	228	152019	772723	0
Eruttanad	16	211	87319	768726	0
Eruttukkaranpatti	30	369	111523	790734	0
Erutukada	30	435	82922	772595	0
Eruvada	1	176	185711	835535	0
Eruvada	31	46	176814	815263	0
Eruvajamgampalle	1	221	147130	787881	0
Eruvajellivaripalle	1	190	141327	786479	0
Eruvakkam	30	238	125327	799405	0
Eruvapalem	1	221	148536	786137	0
Eruvaypatnam	30	376	117639	788915	0
