Nagla Tirkha	33	682	274263	782803	0
Nagla Tirkha	33	526	271109	777880	0
Nagla Tirwarin	33	174	276192	773678	0
Nagla Tiyanpura	33	278	268056	792209	0
Nagla Toli	33	389	273431	786165	0
Nagla Tonri	33	682	275538	789972	0
Nagla Tonta	33	174	274024	775249	0
Nagla Tor	33	389	270061	787393	0
Nagla Tor	33	445	270528	787936	0
Nagla Tor	33	389	272007	783940	0
Nagla Torhi	33	593	277052	788431	0
Nagla Tori	33	526	271434	777644	0
Nagla Tula	33	445	269882	790901	0
Nagla Tula	33	389	270509	787493	0
Nagla Tula	33	445	271509	789424	0
Nagla Tula	33	523	277469	782477	0
Nagla Tula	33	389	273439	786581	0
Nagla Tula	33	389	269788	785736	0
Nagla Tula	33	389	269741	787037	0
Nagla Tula	33	686	268439	794644	0
Nagla Tula	33	278	266660	792693	0
Nagla Tularam	33	526	272154	779705	0
Nagla Tulla	28	113	269317	774131	0
Nagla Tulsi	33	174	273861	775250	0
Nagla Tulsi	33	526	272551	781298	0
Nagla Tulsi	33	389	272306	786821	0
Nagla Tulsi	33	174	274963	778168	0
Nagla Tulsi	33	682	274983	789559	0
Nagla Tulsi	33	389	272208	782690	0
Nagla Tulsi	33	389	272659	786820	0
Nagla Tulsi Ram	33	593	277291	787261	0
Nagla Tulsi Ram	33	682	275590	786479	0
Nagla Tunda	33	174	276868	776835	0
Nagla Tundamishar	28	113	270201	776140	0
Nagla Tundia	33	174	272535	777871	0
Nagla Tundla	33	526	271593	777752	0
Nagla Turab Ali	33	523	278558	782380	0
Nagla Turkiya	33	174	274551	775100	0
Nagla Tursi	33	526	271732	776693	0
Nagla Tursi	28	113	269303	775752	0
Nagla Tursi	33	682	275375	784321	0
Nagla Turtipar	33	644	277439	784676	0
Naglatal	33	593	277703	786481	0
