Ubaidullahganj	19	326	229983	775862	22845
Uba	33	645	265571	798299	0
Uba	12	267	316760	770645	0
Ubadi	19	317	218996	755238	0
Ubagunta	31	62	171872	780819	0
Ubahayavedantapuram	30	257	109306	797111	0
Ubaldini	15	77	159778	748881	0
Ubali	20	139	212671	788680	0
Ubalkeshavapuram	31	178	177516	790760	0
Uballapalaiyam	30	204	111392	776218	0
Ubani	34	589	298341	786204	0
Ubanna ka Bera	28	263	254562	737278	0
Ubapan	28	22	243723	733422	0
Ubapan	19	16	240348	762680	0
Ubapan	28	163	233875	740448	0
Ubapan	28	22	246582	739852	0
Ubaradkamitturu	15	55	125627	754424	0
Ubaraka	28	463	280788	768928	0
Ubari Dih	33	269	270770	823679	0
Ubaria	14	541	232830	853342	0
Ubaria Kalan	33	659	274622	797755	0
Ubaria Khurd	33	659	274514	797751	0
Ubarpur	33	724	286772	777577	0
Ubarpur	33	479	258514	829873	0
Ubarpur	33	479	258445	830043	0
Ubarsepur	33	479	259535	828933	0
Ubasa	15	333	141622	748555	0
Ubat	34	589	299258	788989	0
Ubaura	19	509	254241	789091	0
Ubavalasa	25	305	185058	830475	0
Ubawanro	19	338	240858	785641	0
