Pisachivadi	20	57	159169	741735	0
Pisae	4	112	249529	844566	0
Pisahera	28	357	249702	760992	0
Pisajhori	19	443	220203	778438	0
Pisakadang	25	305	191501	832384	0
Pisanattur	30	193	105835	790327	0
Pisangan	28	428	263918	743792	0
Pisanhari	33	116	283644	788880	0
Pisapadu	1	10	164993	801419	0
Pisapur	33	278	269357	792478	0
Pisara	33	33	257208	829127	0
Pisaramba	25	373	200765	842299	0
Pisata	19	443	217523	781633	0
Pisattur	1	45	134008	797409	0
Pisaud	6	669	219933	826426	0
Pisaur	33	242	253442	829382	0
Pisavar	10	126	215409	743203	0
Pisawa	33	523	281109	777631	0
Pisawa	33	523	277898	779419	0
Pisawan	19	-1	275900	803975	0
Pisawara	10	123	226434	724770	0
Pisegaon	20	34	187240	760975	0
Pisegaon	6	275	211342	812588	0
Pisewardha	20	134	204053	801833	0
Pisewardhatola	20	134	204145	801998	0
Pisgaon	20	67	201517	788254	0
Pishachiwadi	20	151	187815	767330	0
Pishara	13	477	326662	755916	0
Pishini	1	453	181530	836631	0
Pishinikada	1	219	176782	829791	0
Pishog	12	514	310060	773931	0
Pishta	33	444	254567	805398	0
Pisid	6	365	216298	824767	0
Pisilipara	6	392	187643	814087	0
Piska	14	541	233047	852127	0
Piska	14	541	235344	854895	0
Piska	14	541	233930	858186	0
Piskahatu	14	416	230298	856003	0
Piskatoli	14	416	230298	855935	0
Piskoi	13	477	326083	753967	0
Piskuti	20	110	200155	797222	0
Pisnari	19	484	255853	784572	0
Pisnari	33	370	243200	788288	0
Pisnaval	19	239	217597	750623	0
Pisnaval	19	239	217453	750761	0
Pisnoul	12	514	307410	776074	0
Pisod	6	388	217624	829112	0
Pisore Khand	20	150	187307	747788	0
Pispiro	14	454	243308	857035	0
Pisra	31	271	192287	785047	0
Pissu	27	545	309326	746781	0
Pissurlem	9	24	155238	740637	0
Pista	19	512	249684	802935	0
Pistana	2	15	275037	936524	0
Pistanavaripalle	1	426	140097	780710	0
Pistaura	34	617	292594	789397	0
Pistia	33	659	276766	800976	0
Pisua	19	568	225965	784031	0
Pisupadar	25	373	203499	842271	0
Pisupalem	31	557	182621	792022	0
Pisupalli	31	557	183198	790734	0
Piswas	12	348	329613	765720	0
